UNSPC,12631 - 'Mining and Well Drilling Machinery and Accessories',12748 - 'Oil and gas drilling and exploration equipment',13105 - 'Production systems equipment',13113 - 'Oilfield production shaft straighteners'
UNSPC,12631 - 'Mining and Well Drilling Machinery and Accessories',12748 - 'Oil and gas drilling and exploration equipment',13105 - 'Production systems equipment',13114 - 'Oilfield production spoolers'
UNSPC,12631 - 'Mining and Well Drilling Machinery and Accessories',12748 - 'Oil and gas drilling and exploration equipment',13105 - 'Production systems equipment',13115 - 'Vibration analyzers'
UNSPC,12631 - 'Mining and Well Drilling Machinery and Accessories',12748 - 'Oil and gas drilling and exploration equipment',13116 - 'Coiled tubing equipment'
UNSPC,12631 - 'Mining and Well Drilling Machinery and Accessories',12748 - 'Oil and gas drilling and exploration equipment',13116 - 'Coiled tubing equipment',13117 - 'Blaster tools'
UNSPC,12631 - 'Mining and Well Drilling Machinery and Accessories',12748 - 'Oil and gas drilling and exploration equipment',13116 - 'Coiled tubing equipment',13118 - 'Coiled tubing truck crane units'
UNSPC,12631 - 'Mining and Well Drilling Machinery and Accessories',12748 - 'Oil and gas drilling and exploration equipment',13116 - 'Coiled tubing equipment',13119 - 'Coiled tubing units'
UNSPC,12631 - 'Mining and Well Drilling Machinery and Accessories',12748 - 'Oil and gas drilling and exploration equipment',13116 - 'Coiled tubing equipment',13120 - 'Coiled tubing hose packages'
UNSPC,12631 - 'Mining and Well Drilling Machinery and Accessories',12748 - 'Oil and gas drilling and exploration equipment',13116 - 'Coiled tubing equipment',13121 - 'Coiled tubing inflatable systems'
UNSPC,12631 - 'Mining and Well Drilling Machinery and Accessories',12748 - 'Oil and gas drilling and exploration equipment',13116 - 'Coiled tubing equipment',13122 - 'Coiled tubing injector heads'
UNSPC,12631 - 'Mining and Well Drilling Machinery and Accessories',12748 - 'Oil and gas drilling and exploration equipment',13116 - 'Coiled tubing equipment',13123 - 'Coiled tubing lifting equipment'
UNSPC,12631 - 'Mining and Well Drilling Machinery and Accessories',12748 - 'Oil and gas drilling and exploration equipment',13116 - 'Coiled tubing equipment',13124 - 'Operator houses'
UNSPC,12631 - 'Mining and Well Drilling Machinery and Accessories',12748 - 'Oil and gas drilling and exploration equipment',13116 - 'Coiled tubing equipment',13125 - 'Coiled tubing power packs'
UNSPC,12631 - 'Mining and Well Drilling Machinery and Accessories',12748 - 'Oil and gas drilling and exploration equipment',13116 - 'Coiled tubing equipment',13126 - 'Coiled tubing reels'
UNSPC,12631 - 'Mining and Well Drilling Machinery and Accessories',12748 - 'Oil and gas drilling and exploration equipment',13116 - 'Coiled tubing equipment',13127 - 'Coiled tubing spooling reels'
UNSPC,12631 - 'Mining and Well Drilling Machinery and Accessories',12748 - 'Oil and gas drilling and exploration equipment',13116 - 'Coiled tubing equipment',13128 - 'Tubing guides'
UNSPC,12631 - 'Mining and Well Drilling Machinery and Accessories',12748 - 'Oil and gas drilling and exploration equipment',13116 - 'Coiled tubing equipment',13129 - 'Wellhead hookups'
UNSPC,12631 - 'Mining and Well Drilling Machinery and Accessories',12748 - 'Oil and gas drilling and exploration equipment',13116 - 'Coiled tubing equipment',13130 - 'Wellhead support structures'
UNSPC,12631 - 'Mining and Well Drilling Machinery and Accessories',12748 - 'Oil and gas drilling and exploration equipment',13116 - 'Coiled tubing equipment',13131 - 'Oilfield coiled tubing'
UNSPC,12631 - 'Mining and Well Drilling Machinery and Accessories',12748 - 'Oil and gas drilling and exploration equipment',13116 - 'Coiled tubing equipment',13132 - 'Coiled tubing tool string'
UNSPC,12631 - 'Mining and Well Drilling Machinery and Accessories',12748 - 'Oil and gas drilling and exploration equipment',13116 - 'Coiled tubing equipment',13133 - 'Coiled tubing centralizer'
UNSPC,12631 - 'Mining and Well Drilling Machinery and Accessories',12748 - 'Oil and gas drilling and exploration equipment',13134 - 'Seismic equipment'
UNSPC,12631 - 'Mining and Well Drilling Machinery and Accessories',12748 - 'Oil and gas drilling and exploration equipment',13134 - 'Seismic equipment',13135 - 'Seismic analog sensors'
UNSPC,12631 - 'Mining and Well Drilling Machinery and Accessories',12748 - 'Oil and gas drilling and exploration equipment',13134 - 'Seismic equipment',13136 - 'Seismic arrays'
UNSPC,12631 - 'Mining and Well Drilling Machinery and Accessories',12748 - 'Oil and gas drilling and exploration equipment',13134 - 'Seismic equipment',13137 - 'Seismic streamer cable birds'
UNSPC,12631 - 'Mining and Well Drilling Machinery and Accessories',12748 - 'Oil and gas drilling and exploration equipment',13134 - 'Seismic equipment',13138 - 'Seismic drill tankers'
UNSPC,12631 - 'Mining and Well Drilling Machinery and Accessories',12748 - 'Oil and gas drilling and exploration equipment',13134 - 'Seismic equipment',13139 - 'Seismic geophones'
UNSPC,12631 - 'Mining and Well Drilling Machinery and Accessories',12748 - 'Oil and gas drilling and exploration equipment',13134 - 'Seismic equipment',13140 - 'Seismic gravity systems'
UNSPC,12631 - 'Mining and Well Drilling Machinery and Accessories',12748 - 'Oil and gas drilling and exploration equipment',13134 - 'Seismic equipment',13141 - 'Seismic gun winch systems'
UNSPC,12631 - 'Mining and Well Drilling Machinery and Accessories',12748 - 'Oil and gas drilling and exploration equipment',13134 - 'Seismic equipment',13142 - 'Seismic hydrophones'
UNSPC,12631 - 'Mining and Well Drilling Machinery and Accessories',12748 - 'Oil and gas drilling and exploration equipment',13134 - 'Seismic equipment',13143 - 'Seismic impulse sources'
UNSPC,12631 - 'Mining and Well Drilling Machinery and Accessories',12748 - 'Oil and gas drilling and exploration equipment',13134 - 'Seismic equipment',13144 - 'Seismic marine streamer cables'
UNSPC,12631 - 'Mining and Well Drilling Machinery and Accessories',12748 - 'Oil and gas drilling and exploration equipment',13134 - 'Seismic equipment',13145 - 'Seismic ocean bottom cables'
UNSPC,12631 - 'Mining and Well Drilling Machinery and Accessories',12748 - 'Oil and gas drilling and exploration equipment',13134 - 'Seismic equipment',13146 - 'Seismic magnetic systems'
UNSPC,12631 - 'Mining and Well Drilling Machinery and Accessories',12748 - 'Oil and gas drilling and exploration equipment',13134 - 'Seismic equipment',13147 - 'Seismic positioning equipment'
UNSPC,12631 - 'Mining and Well Drilling Machinery and Accessories',12748 - 'Oil and gas drilling and exploration equipment',13134 - 'Seismic equipment',13148 - 'Seismic rams'
UNSPC,12631 - 'Mining and Well Drilling Machinery and Accessories',12748 - 'Oil and gas drilling and exploration equipment',13134 - 'Seismic equipment',13149 - 'Seismic receivers'
UNSPC,12631 - 'Mining and Well Drilling Machinery and Accessories',12748 - 'Oil and gas drilling and exploration equipment',13134 - 'Seismic equipment',13150 - 'Seismic refraction systems'
UNSPC,12631 - 'Mining and Well Drilling Machinery and Accessories',12748 - 'Oil and gas drilling and exploration equipment',13134 - 'Seismic equipment',13151 - 'Seismic source controllers'
UNSPC,12631 - 'Mining and Well Drilling Machinery and Accessories',12748 - 'Oil and gas drilling and exploration equipment',13134 - 'Seismic equipment',13152 - 'Seismic spooling devices'
UNSPC,12631 - 'Mining and Well Drilling Machinery and Accessories',12748 - 'Oil and gas drilling and exploration equipment',13134 - 'Seismic equipment',13153 - 'Seismic tow blocks'
